ID,TITLE,BODY,CAT,CLASS
20150919183641AAVUrKl,How is it that so many illegal immigrants are employed?,"Millions of immigrants are ""unauthorized aliens"" not allowed to work. I'll refer to such people as UAs. Yet millions have jobs and even pay taxes. Yet it is illegal under federal law to hire UAs.. How does this work? Is there just very low enforcement and risk to employers? There are fines that could seriously hurt a small business, so why would they hire a UA? I think we need drastic reform to our immigration policy, and some sort of guest worker policy. Please don't comment on policy or dump on immigrants. All I'm interested in is how in practice they are employed.",Politics & Government,Opiniones
20150919200605AAK08WC,3 Ds and 1 F in first semester?,will i make it? btw i havent gotten through the 1st quarter yet but i wanna know if i have a chance to get them all to As if i actuallu do work. will i make it,Education & Reference,Opiniones
20150920024156AAKQWEm,People have been conditioned since childhood to accept being a carnivore what helps them see beyond this?!?,(I've become a committed vegetarian so far!) I wish that the health benefits of being a vegan and preventing animals from suffering meant more to more people.,Food & Drink,Opiniones
20150920024615AAHqXsI,Is education in India harder than other countries?,I've been hearing a lot of people say that Education is extremely hard in India. Is it true?,Education & Reference,Opiniones
20150920053717AA7zjOX,Why israel(Asrayl) kill people in Palestine??,who start killing first?,Travel,Opiniones
20150920124559AAtzUCe,Why is sex such a shameful thing?,People are uptight about sex and I don't understand it. It's a natural feeling that we all share. I don't think promiscuity is wrong either. We should just take every possible measure to make it as safe as possible. I hate prudes and prigs. I hope that science continues to find cures for diseases and ways to prevent pregnancy so as to broaden the scope of sexual freedom.,Social Science,Opiniones
20150920134050AA4CDrJ,How to earn money online?,i want to earn money online but i dont want to sell things.,Business & Finance,Opiniones
20150920142704AANzbQu,How do I help my legally blind husband get a job?,"I m a 23 year woman who married her college boyfriend. We have a 6-month old daughter. I work as an education consultant, while he is unemployed, most likely because of the fact he is legally blind (he has a genetic condition called Stargardt s disease. His condition is incurable.) He has sent out hundreds of job applications in the past year and hasn t gotten a single offer. Recently, he has lost all motivation to apply for anything. Before, he had high hopes that if he worked hard enough, he would get a job. But now, he only seems interested in sitting at home at all day and complaining about how he feels unwanted and useless in a world that just doesn t give a **** about people like him. I understand where he is coming from, but this is taking a huge toll on our marriage because I have a full-time job, and I m struggling to financially support both him and our daughter. I don t want to feel resentful, and I want to help him in any way I can. However, his defeated and pessimistic attitude about life has put a huge strain on our marriage. Whenever I point out job offerings that I think would fit his skills, he says, ""what s the use of even applying if I m going to get rejected because of my disability?"" I don t want to leave him because I still love him, but I don t know how much more of this I can take. Any advice on how to help my husband?",Health,Opiniones
20150920162418AAnO4Rs,Is there anywhere in europe or britain that is a safe haven from the muslim migrants?,"the towns and cities here in england seem to be all taken over by muslims? is there anywhere i could go to escape the syrian / muslim migrants? is scotland a safe haven? i'm in my late 30s and have mental health problems, and have a disadvantaged background so i could never leave and go to australia or canada. so i have no option but to stay in britain.",Politics & Government,Opiniones
20150920172517AA7AgRp,Are man buns attractive?,Are top knots like these on guys and men attractive? https://41.media.tumblr.com/bca6c48b65e2921d50e2767f818e6e94/tumblr_nihruuidrI1s65qexo1_500.jpg https://pbs.twimg.com/media/CDwbaIeWAAAYE3j.jpg,Beauty & Style,Opiniones
20150920185109AA2dF6Z,What does it take to be an attractive young lady?,"I'm talking about outer beauty not "" kind words and good deeds will make you beautiful because that's inner beauty and inner beauty is what counts.""",Beauty & Style,Opiniones
20150920202704AAWPPXT,I hate body hair on people?,"i don't see why men aren't expected to shave/wax their underarm/face/legs/pubes/ or even arms when women have to be literally hairless. i absolutely get disgusted if a guy has underarm hair/stubbled on the face/thick leg & arm hair or any hair anywhere tbh. guys, would you shave/wax for your girl if she asked? wherever? do you think it's fair women have to do all this **** for you guys and guys can literally do nothing and he would be acceptable? something's seriously wrong with society and the standards on women. ******* nasty too, guys are literally APES lmao.. the body hair is just revolting. lmao sorry for seeming angry but i just got so angry thinking about the body hair but still, my opinion stays!",Beauty & Style,Opiniones
20150920220327AANGJXh,I won a carnival goldfish pls help?,How do I take care of it?hes in a bowl I had laying around what food does it need,Pets,Opiniones
20150920223354AAmS9z7,Paranoid to move house?,"My parents are looking for houses, I'm really paranoid that the house may be haunted. That sh*t really freaks me out, one slight noise when I'm home alone will make me cry. I can't watch anything that involves demons, ghosts & just anything that involves spirits. They scare me? I've heard people talk about how they've had ghost portals in their homes. My moms friend had a nasty spirit in her new home who died there and they would hear their piano playing at night. Their young daughter would wake up screaming. I don't want anything to happen like that to me, even if its a good spirit. I don't want anything like that near me!!!!!",Science & Mathematics,Opiniones
20150920235313AA8qcJ1,Is it true that the best relationships start out as friendships?,"Like if a guy and girl just spent a couple weeks getting to know each other, going on dates, and doing things that friends would normally go out and do with each other. Do good relationships start out like that?",Family & Relationships,Opiniones
20150921001858AASyFnI,"Should we now have a ""Black James Bond"" because the PC Brigade are squealing ""racism"" if we don't?","What about a ""gay"" Bond too and then we'll keep everybody happy? ps Idris Elba as Bond? I don't think that a ducking and diving, ""in your face"" Bond is quite what is needed here LOL *Daniel Craig has said S.P.E.C.T.R.E. will be his last Bond film SPECTRE = Special Executive for Counter-intelligence, Terrorism, Revenge and Extortion",News & Events,Opiniones
20150921004531AAtbngO,I need a Lady's multi-tool?,a counter-part to the Gentleman's penknife.,Home & Garden,Opiniones
20150921021405AA9YBdr,I bought a 92 thunderbird from a tow yard as is. I was told the car was in good running condition and had 78k miles on it?,I drove it a block and realized the odometer didn t move. I returned to the yard and the owner said you bought it as is. I said I bought a car with 78k miles which is not what I got. She then said she had somewhere to go and left..I drove three blocks before it over heated and when I pulled over and put water in it it poured out of the tailpipe. She didn t fill out the part of the paperwork stating that the mileage was unknown or check any boxes saying it wasn t the actual mileage. Does this void the sale? Is there anything I can do?,Cars & Transportation,Opiniones
20150921040103AAeTSDh,Am I able to sale my car?,Alright so twice my car has over heated first time it was fixed and all of a sudden I went up a hill and had problems ever since and just now it completely over heated I m so tired of this I love my car but it s ridiculous I was thinking maybe getting a new one and just start saving for a down payment but wasn t sure if there s a way to sell my car like I know I can t get much but I m willing to take whatever if I m able to idk if people buy cars like mine for other uses but not sure how I have a 2000 Hyudai Elantra I just wanna get rid of it I have no use keeping it around,Cars & Transportation,Opiniones
20150921050414AAeGpLu,How does it feel to get an epidural?,I'm due sometime next week and I'm a first timer so I'm really nervous. The doctor said he'd probably recommend me getting and epidural because I'm such a cry baby and always make it hard for them to even check me. I just have such a low pain tolerance. How does an epidural work? Will I feel pain at all?,Pregnancy & Parenting,Opiniones
20150921051529AAyYyc0,Seniors: What do you do for your special moment?,A nice cup of hot tea or cocoa makes me feel special as I watch a movie like Hachi or Pride and the Prejudice. It is so relaxing with a good feeling.,Society & Culture,Opiniones
20150921061248AAGmG5y,What makes the Honda 3 wheeler more dangerous than a quad bike?,"So I was talking to a guy about motorbikes, 3 wheelers and quads yesterday. He said that the 3 wheeler didn't have something and that made it dangerous and was the reason quads are more successful. I know they have no suspension etc and obviously have one less wheel but what else is there? Something about the actual engineering of the vehicle? I'm not talking about inexperienced riders. Anyone help?",Cars & Transportation,Opiniones
20150921094551AAYjT5v,If the Principal in Texas thought the clock was a bomb why didn't he evacuate the school?,And why did the cops but it in their backseat?,News & Events,Opiniones
20150921130738AAmyoro,Which sounds cooler for a YouTube name?,Krimson Kire OR The Krimson K,Entertainment & Music,Opiniones
20150921133339AAlj1Jg,How do I live like it's 1990?,So 1990 is the year I was born but sometimes I'm trying to limit my time on the computer it makes feel very addicted and it bothers me so if I enjoy my time without technology can you tell me how I would live like it's 1990 without technology and what it was like,Games & Recreation,Opiniones
20150921134411AAmMCh2,Can i put my 22 year old mare with a young stallion?,i have a 22 year old mare and i wanted to get another horse so could i get a stud. i dont want them to breed so thats really my only problem. will the stud try to breed with her?,Pets,Opiniones
20150921134733AAXcKpj,IS BEING CALLED THAT I LOOK LIKE A 9 YEAR OLD A COMPLIMENT OR AN INSULT...?,"someone said that i look like a 9 year old, people have previously told me that i have a baby face and that i look innocent. is any of these a compliment or should i be insulted? thank you for your time :))",Beauty & Style,Opiniones
20150921152245AAhF2fu,Can I ask how many right wingers in CE got humped over the bacon sandwich?,"It seems that I cannot comment or ask about mister Cameron's alleged pig experiences without the resident jerk having a hissy fit. I seem to remember being decent enough to let the right wing have their laughs at Milliband over a bacon sandwich photo. Troll much? current event. Not a simple matter for the Y!A category, which Trolly Trollerson thinks it belongs in.",News & Events,Opiniones
20150921153418AAyLRVs,Why do people hate gamers?,Hello I'm asking this question because a lot of people dislike me and make fun of me because I'm a gamer. By gamer I mean I play games every day all the time that's just what I do. I'm not antisocial or a loner I just like to play games but people see me as a no life with nothing better to do. It kinda hurts my feelings but it's more on the annoying side. I've been thinking to stop but at the same time I'm telling myself to just ignore them which I sometimes do. In my opinion gaming is not bad you interact with people make friends and have fun. When people hear how I'm a gamer they make it sound I do every drug possible. Do people just try to annoy me or are they just judge mental people? sometimes I feel weirded out because some of the people stalk/monitor when I get online people are strange lol. Im a nice guy when that talk trash I usually just try to not start a scene or just ignore them. P.s do you guys hate gamers?,Games & Recreation,Opiniones
20150921160606AA8tTJl,Is being intelligent necessary in this day and age?,"I mean, look at the Kardashians. They show little intelligence and yet make millions of dollars. Look at Floyd Mayweather, he made over 200 million for 1 fight that lasted 36 minutes. Legend says, that Floyd Mayweather can't even read. Look at pro-basketball players and other athletes, all they have to do is perform and entertain people and make millions of dollars. My point, you can be a scientist, a doctor, a teacher, inventor, save people lives and actually contribute something useful to society and they don't make millions of dollars. So my point stands, why be intelligent when you can literally be dumb and make big bucks? You can literally start a Youtube channel sitting around doing nothing and if enough people follow you, you will become rich.",Social Science,Opiniones
20150921181715AAAHAG9,Do you agree with Paige is the only reason Charlotte is in the WWE because of her father Ric Flair?,Paige told Charlotte that the only reason Charlotte is in WWE is because of who her father is.,Sports,Opiniones
20150921193425AA4MiqJ,Why did you choose to be gay?,Please don't ask me why I chose to be straight. That's like asking a dog why it chose to be a cat.,Society & Culture,Opiniones
20150921201931AAQNX1V,Should I create several Youtube channels?,"I wanted to start a Youtube channel, but I wanted to do it properly. I mainly want to post video game matches, but I was going to make another channel for my own unique videos. Then I also wanted to upload singing covers with my bro. I don't want strikes to affect each other in case I create something which gets flagged, so I wanted to keep them separate. But then I also wanted to be able to record other random stuff. Do I need to create several Youtube channels to be safe? Or is it simpler than that? Can I post all my music and sketches and vlogs and etc. on one channel, and then gameplay on another? If possible, I would really like to keep the number of channels to a minimum. Also I don't want to overwhelm viewers. Would you watch a channel with lots of different projects instead of one theme?",Computers & Internet,Opiniones
20150921225138AAJBpm4,"How is ""teach men not to rape"" different from ""teach muslims not to commit terrorism""?",Vast majority of men know that rape is terrible and will never commit rape - the same goes with muslims and terrorism,Social Science,Opiniones
20150922094126AAk4Seq,What would be a good internet speed for us?,"We have an iPad, iPod Touch, iMac, Xbox 360, and Xbox One in all. We do a lot of web browsing, e-mailing, a HUGE amount of YouTube, and medium-level online gaming. Were moving to a new area, and forced to use Metrocast (we have Comcast right now with 30 mbps internet). But they only offer 1.5, 5, 20, or 75 mbps in the new area. Any advice?",Computers & Internet,Opiniones
20150922144230AA7V4vU,How can I stop being an attention whore?,"I guess I always portray myself as a victim, and sometimes I lie about it to get the attention of someone specific, and I need to stop. Said specific person called me out on it and I need to regain his respect so that I don't ruin any of my chances with him (if there are any left). How can I do this?",Social Science,Opiniones
20150922160434AAal8dw,Do you count aborted babies in your total number of children?,"My ex-girlfriend got pregnant in 2000 and because we were at a very unstable period of our lives, she made the decision alone to abort the child. We broke up soon after because I felt deeply hurt that she would do this. I was heartbroken because I loved her in a way I never loved any other woman before or since and I wanted her to be the mother of my child more than anything. 4 years later I married another woman and we had a son together who is a great boy. I never even knew if my first child was a boy or a girl. Privately, I consider myself to be the father of two children. If I said this to other people, would they find it strange? I know people who have had still-born children consider them in their total number of children. What about aborted babies?",Pregnancy & Parenting,Opiniones
20150922194504AApdebR,Is this taking sledging to a new level?,https://au.sports.yahoo.com/cricket/a/29...,Sports,Opiniones
20150922234329AAm1oyS,I'm a freshman and I got asked to play VARSITY VOLLEYBALL ?!?,Today after our volleyball game the head coach came up to me and told me they want to pull me up to varsity sometime this season. I'm really scared and don't feel like I'm ready. What should I so ? Also I'm a starter on junior varsity right now .,Sports,Opiniones
20150923162557AAXgvKo,Is it creepy knowing the girl wearing the black & white shirt is this teen boy singer's big sister in real life?,"Even though both siblings are just pretending and acting, does it still look weird seeing a 20 year old woman staring at and flirting with her 13 year old little brother like that starting at 2:03 in this music video?",Family & Relationships,Opiniones
20150923172632AAyAing,Why is Victoria's Secret PINK so expensive when the clothes are so casual?,I can understand $70 for a leather jacket but $70 for a basic hoodie ???? Wtf??,Beauty & Style,Opiniones
20150923203904AACQ7BT,What would happen to a Catholic queen that had a son with Henry 8th? Would the country follow her faith. If the son lived long?,Would she get respect.,Society & Culture,Opiniones
20150923231955AAG9q6T,Is Obi Wan Kenobi and Jesus Christ the same guy?,"look at both pictures for the resemblance. http://f.tqn.com/y/scifi/1/W/3/n/-/-/EP2-IA-60435_R_8x10.jpg http://cdn3-www.shocktillyoudrop.com/assets/uploads/2013/12/jesus-christ-pics-2001.jpg also in Star Wars Obi Wan Kenobi is a spiritual man with amazing wisdom and divine powers, as well as wearing robes, having a disciple named luke and getting killed at the end. much like Jesus. maybe the Republic cloned Jesus Christ to fight the trade federation/ the sith?",Entertainment & Music,Opiniones
20150924062129AAcFyun,How to tell them that football is better than gay soccer?,"my friends who play soccer would be like stfu soccer is all the way better, how do i convince them that its fake gay game for *******?",Sports,Opiniones
20150924124739AA03b4N,"If the illuminati wants to ""take over"" the world why haven't they done it by now?",I mean if they are so powerful and they have been around since the birth of the united states in 1776 wouldn't you think that we would all be under Satan's control by now?,Society & Culture,Opiniones
20150924145223AAgfhHK,Why did the media only show images of Trayvon Martin as a 12 year old?,instead of using more recent pictures before his death. Why did the media fabricate Zimmerman's audio when he was talking to the dispatcher? Why did the media avoid using showing close up of Zimmerman's injuries. Also why did the media only show pictures that made Zimmerman look shady and used his mugshot. Zimmerman shot Trayvon in self-defense.,News & Events,Opiniones
20150925003841AAgdpDk,"Why Americans still measure in kind of a medieval way? You know, inches and feet....thats like year 1450?","you know, decimal is more exact and easier to count with....milimetres, centimetres, kilograms, litres :) LOL",Local Businesses,Opiniones
20150925081241AAaorZC,Am I northern?,"Hi, this may sound quite pathetic. Although, I was born in Leeds and grew up there until I was 6, then I moved to Stafford, I am currently 15 and I was talking to my friends today at school and I can't remember what I said, but my best friend said I wasn't really northern. I am quite proud of the fact I come from Leeds, and although I moved away, all my family still live in Leeds and Yorkshire. Do I not class as being Northern then even though I was born and partly raised there? What do you think? Thanks",Travel,Opiniones
20150925103610AAbwS23,Q for senior citizens. Have you ever done a search for your old bullies on the intenet? Was it good for closure?,"Old bullies from our childhood days. I just did a name search of one of them & gave them a sock in the face via the internet. That's my way of closing down the distain I had left in my heart for these people. So many are doing well, but I wonder if that's a false front for the outside world to see. Finding the men/boys is easier than finding the women/girls. Just wondering if anyone else has gotten any closure on this subject.",Society & Culture,Opiniones
20150925104741AAMonni,How to write a novel that DOESN'T seem/sound like a young adult book?,"I feel like whenever I try to write it sounds like a book for young adults which is not what I'm going for. I want to write books for actual adults. I might just be overly self-conscious but.. tips, please?",Arts & Humanities,Opiniones
20150925155616AAAFDUJ,Is it okay for guys to straighten their hair?,"I finally straightened my hair for the first time the other day and my hair came out spot on. It was really silky, soft ,and perfectly straight. I'm really wanting to continue this and grow my hair out just past my shoulders.",Beauty & Style,Opiniones
20150925163251AAmkq68,Why do hispanic women have an outstanding preference for white men?,"At least they do in Miami. They don't date black men or Asian men. They only date white men, and if they can't get a white man, they try to get the lightest hispanic guy they can find. Why is this?",Family & Relationships,Opiniones
20150925170432AAfzMpn,Do you like your yahoo answers screen name?,I Do not like mine. I thought I will like it but I am beginning to dislike that screen name,Society & Culture,Opiniones
20150925192307AAI552w,I want to drill 4 holes evenly spaced along a 17 and 1/4 inch length board. How would I do this?,The width of the board is 4 and 3/8 inches. My answer was 3 and 9/20 of an inch. What is the right answer?,Home & Garden,Opiniones
20150925195641AAFP912,"Republicans are having a tough week, eh? I mean, if you think about it...?",A Holy Man comes to town who disagrees with just about everything they believe in. Treat immigrants like brothers. Nah. Their presidential front-runner calls 'em rapists instead. The Pope calls 'trickle down' a tragedy. Republicans believe in nothing other than giving it all to the rich. The Pope...,Politics & Government,Opiniones
20150925202502AA8TpB5,Gas mileage?,"2003 Honda Accord v6 3.0l 152,0000 mileage Get around 150+ miles at half tank so I an guessing around 300 miles on a full tank. I do most my driving on the highway so by my calculations I am getting around 17+ mpg Any suggestions?",Cars & Transportation,Opiniones
20150925213214AA1lGVS,Why Hasn't the Basic Biochemistry of Life Evolved since the Cambrian Era?,"If you went back in time to the age of the dinosaurs, you see clearly that the biochemistry of life is as complex as it is today. Animal cells, for instance, show absolutely no sign of evolving over hundreds of millions of years. Why can't cells evolve in the same manner that animal forms evolve?",Science & Mathematics,Opiniones
20150925214410AAdUaFz,Why do i feel jealous all the time?,my best friend has alot of friends when she gets close to them i feel jealous,Arts & Humanities,Opiniones
20150925223115AADdLx1,Due to time travel neing immossible. wouldn't dimension hopping to save your home planet result in you hopping and saving a new reality?,Due to time travel being impossible. wouldn't dimension hopping to save your home planet result in you hopping and saving a new reality?,Science & Mathematics,Opiniones
20150926010215AAUkIBI,Why do i look good in only some pictures?,"So i have an iphone, and i look good in some pictures and bad in some pictures.Some of the time my face looks asymmetrical on the front camera and other times my face looks symmetrical.Same on the back camera...sometimes i look good and other times i look bad.Why is this?Is the front camera , or back camera more accurate?",Consumer Electronics,Opiniones
20150926034801AAZtKFU,Extremely bored more often than not?,"I always seem to be bored, even with my fair share of Youtubers to watch. What should I do in my free/bored time?",Games & Recreation,Opiniones
20150926063531AA21xGz,Audio Technica or Sennheiser?,"Which one is better? Price doesn't matter to me, just the quality of the audio, as an audiophile",Consumer Electronics,Opiniones
20150926071629AAggktj,Which of these were your favorite Movie(s) of the year of 1998?,January: Firestorm Wag the Dog Fallen Half Baked Hard Rain Spice World Phantoms Slappy and the Stinkers Desperate Measures Deep Rising Great Expectations February: Blues Brothers 2000 The Replacement Killers Sphere The Wedding Singer Senseless Palmetto Caught Up Dark City Krippendorf's Tribe Kissing a Fool March: Twilight The Big Lebowski Hush U.S. Marshals The Man in the Iron Mask Chairman of the Board Primary Colors Wild Things The Newton Boys Ride Meet the Deedles April: Lost in Space Mercury Rising Barney's Great Adventure City of Angels My Giant The Odd Couple II Species II 3 Ninjas: High Noon at Mega Mountain Major League: Back to the Minors The Object of My Affection Paulie Nightwatch The Big Hit Tarzan and the Lost City Sliding Doors May: Black Dog He Got Game Les MisÇ¸rables (1998) Deep Impact Bulworth The Horse Whisperer Quest for Camelot Fear and Loathing in Las Vegas Godzilla Curse of the Puppet Master Almost Heroes Hope Floats June: A Perfect Murder The Truman Show Can't Hardly Wait Cousin Bette Dirty Work Six Days Seven Nights Mulan The X-Files Children of the Corn V: Fields of Terror Dr. Dolittle Out of Sight Smoke Signals July: Armageddon Lethal Weapon 4 Small Soldiers Madeline The Mask of Zorro There's Something About Mary Disturbing Behavior Mafia! Saving Private Ryan BASEketball Ever After The Negotiator The Parent Trap August: Halloween H20: 20 Years Later Snake Eyes Air Bud: Golden Receiver The Avengers How Stella Got Her Groove Back Return to Paradise Blade Dance with Me Dead Man on Campus Wrongfully Accused 54 Why Do Fools Fall in Love September: Knock Off Rounders Simon Birch One True Thing Rush Hour Urban Legend Ronin Clay Pigeons October: Antz A Night at the Roxbury What Dreams May Come Holy Man Beloved Bride of Chucky Practical Magic I Got the Hook Up Apt Pupil Life is Beautiful Pleasantville Soldier American History X Vampires November: Elizabeth Gods and Monsters The Siege The Waterboy I Still Know What You Did Last Summer I'll Be Home for Christmas Meet Joe Black Belly Enemy of the State The Rugrats Movie Waking Ned Devine A Bug's Life Babe: Pig in the City Very Bad Things Home Fries Ringmaster December: Psycho Little Voice Jack Frost Star Trek: Insurrection Shakespeare in Love A Simple Plan Gunslinger's Revenge Playing by Heart The Prince of Egypt You've Got Mail Patch Adams Mighty Joe Young Stepmom The Faculty A Civil Action The Thin Red Line Affliction The Hi-Lo Country Another Day in Paradise Choose your favorite Movie(s) of the year of 1998 out of these list. And tell me what do you think?,Entertainment & Music,Opiniones
20150926084333AAfgcEr,Do you wipe your baby's bottom with each wet diaper change?,"Do you wipe your baby's bottom with each wet diaper change, even if it's just with water and a cloth? I have always done this, because I'm under the impression that the ammonia from urine can break down baby's skin and cause irritation. Also, I wouldn't want dried pee on my nether regions all day long. I've noticed that my mother-in-law doesn't, though. She just slaps a new diaper on. What are your thoughts?",Pregnancy & Parenting,Opiniones
20150926085006AAfekU5,Is the thumb up/down indicative of anything in the global warming category?,"For example, in this question .. https://answers.yahoo.com/question/index... JimZ and I were among those that answered. JimZ, ""I believe you can literally count the years as the little horizontal stripes in the cores. You can correlate known volcanic events. I think this is much easier to do with mud cores which I am more familiar with."" 3 Thumbs up 0 Thumbs down Me, ""Just like counting tree rings. There's never any telling why y/a assigns a question to a category. :-( "" 1 Thumbs up 4 Thumbs down SO, the question is, are the answers sufficiently different to justify the difference in the approval / disapproval, OR, are the thumbs just an indication of the vindictiveness of the community of global warming denial? Is it an indication that those who are concerned about global warming are more polite / civil, than those who deny global warming?",Environment,Opiniones
20150926093330AAgvYeX,Should I switch my iPhone 5c for an iPhone 5?,"okay my iPhone 5c has 8GB and the iPhone 5 I could switch to has 16GB. The iPhone 5 is not very new, over a year old , and my phone 5c is almost a year old. would it be worth it to switch for the extra space?",Consumer Electronics,Opiniones
20150926094603AAgXbrP,My GF has an issue with how I speak to my daughter?,"I'm 25, my daughter is 5. Mom is out of the picture sadly. Anyway, I've been dating this new girl and she has a huge issue with how I speak to Maddie( my daughter). I enjoy sarcasm, even my daughter knows that, and understands it. Perfect example, last night the 3 of us were watching TV and this went down Maddie: I love you Daddy. Do you love me? Me: Sure, why not, legally I'm supposed to love you for the next 13 years. Maddie: Am I the cutest girl in the whole world? Me: Eh, I've seen cuter. Maddie: *giggles* So she went to bed and then I got lectured for not being affectionate. Like I said, my daughter knows I love her, and catches onto sarcasm hence the giggling. How do I get my GF to stop.",Pregnancy & Parenting,Opiniones
20150926101923AAVNKjE,New skincare - what should I get?,"I've been using Cetaphil for awhile now because it's just a basic, gentle cleanser. It's not too bad really - I can't complain. I have been tempted to maybe try something from Aveeno though because I hear a lot of good things about it. I do want to try Aveeno's Clear Complexion pads... but I have some options. So here are the choices I'm considering - 1. Stick with using Cetaphil and then couple it with the Aveeno Clear Complexion Pads. 2. Use Aveeno Clear Complexion cleanser (foaming or cream) and the Clear Complexion pads. I also was wondering what moisturizers I should get - should I get CeraVe AM and CeraVe PM, or should I get two from Aveeno (SPF for day, regular for night)? One final point I have - I don't have severe acne... but I do have annoying little breakouts here and there (especially when my period is coming and stuff). They typically aren't cystic (just regular ""common"" pimples). I do have a few light pinkish post-marks on my cheeks from a breakout last month (it literally wouldn't go away no matter what I used for some reason -_-). So could I get anything from Aveeno that would help with fading the post-marks? I don't want ""anti-aging"" or stuff that makes me ""look younger"" because I'm only going to be 24. I also do NOT want anything that will cause an increase in breakouts. Thanks ahead of time! Good point Alexis. Aveeno does have an Ultra Calming wash. So maybe I should try that. And YES! Scrubs! I have bounced around but have not found out that I really am sold on enough to regularly buy it. I always find some kind of ""flaw"" unfortunately (some of the issues I've encountered are - too rough, not exfoliating enough, dries me out, breaks me out, etc.). Obviously I'm not going to get more than one. I will stick with one face wash, one kind of pad, one exfoliator and two moisturizers (one SPF for day, one regular for night). I would never use two washes or something. That's a bit insane.",Beauty & Style,Opiniones
20150926112019AA3z0W5,Got in a fender bender with no license but still covered on my insurance??? Best route to take?,So my license is suspended but I am still covered on my insurance. It was a small fender bender and I kind of knew the person so we didn t file a police report because I told her my situation. Now this was completely her fault but it seems like her husband is wanting to blackmail me into paying for the damage she caused to her vehicle. So I m just trying to figure out what the best route for me to take would be. Do I exchange info and risk getting in more legal trouble? Or what? I m at a loss.,Cars & Transportation,Opiniones
20150926112815AAOZGz6,Why is it so hard for people to understand what feminism actually is?,"Feminism is just believing that people should not be discriminated against or favored due to gender. Its not anywhere near believing women to be superior or wanting to overpower men. Feminists can be any gender, age, type of job or lifestyle with any appearance. However, they're stereotyped as being these radical, man-hating, hostile harpies who are against shaving and wearing makeup. They crusade for unnecessary rights and want women to have unfair advantages. These women exist, but in my experience they're an extreme and miniscule portion of the group. So why did society create such a negative misdefinition and stereotypical image of this principle and it's supporters?",Social Science,Opiniones
20150926115611AAtBUIr,Where to hide a jar of weed?,"I need some good clever hiding places that are easy for me to get to and where no one will find it, it's in a mason jar so it has to be able to fit that. Thanks",Family & Relationships,Opiniones
20150926142800AApKbkI,Can you suggest a not too pathetic poem? :D?,"Well, it's my friend's birthday and I want to write something special on the birthday card, but at the same time I want it to be emotional and to kinda show her that I like her more than I usually like a friend. If you know what I mean... :D But I don't want it too sound pathetic or cheesy. I need something deep, something that will make her feel special AND give a hint of my feelings, but not too obviously though. If you have any suggestions, please respond. :) Oh, and, any language is just fine. It doesn't have to be in English.",Arts & Humanities,Opiniones
20150926155427AAN0XLx,Getting abs like these?,Are abs like these attainable if I do enough crunches and diet?,Beauty & Style,Opiniones
20150926162015AAVO9Ku,Is it a scam or not?,I just got a letter from a guy named Mike Ellwood saying I've inherited a lot of money from a deceased man that has the same last name as me. This Mike Ellwood person is from Santander Bank PLC and I searched Santander up and apparently it is a legit bank? Is it a scam?,Yahoo Products,Opiniones
20150926162502AAYFRSx,Who else agrees that the Met's own NYC Baseball?,"The Yankees are has-beens. CC is too fat, A-Rod is too old, Tex is damaged goods, Kay is the worst MLB Announcer. The Met's are the real team in NYC, Granderson said this earlier. After 9 years it is time to brag. Yankees fans, ""followers"" have been bragging for years. Harvey, Thor, Matz, Famillia, Wright, Granderson, Young, Collins, Colon, Duda are household names. Met's fans are more loyal. SNY ratings beat YES. More people attended Citi Field than that dump in that awful place the Bronx, worse County in NYC . Cohen, Hernandez, Darling are among MLB best Announcers. Kay, Singleton, Cone, Al are dry, non-emotional, script-readers, robotic. That over-the-hill (77 years old) Yankees radio Announcer, John Sterling is among the worse.",Sports,Opiniones
20150926170327AAFZhGH,Thoughts on Chivas 2-1 America?????????????????,Don't even complain about the refs Americanistas Chivas was the better team Chivas ?-? America,Sports,Opiniones
20150926174529AAxfLPl,Why do i keep seeing the same girl in my dreams?,"ive been dreaming about the same girl in my dreams for about two years now and i have no idea who she is. in my dreams we like each other alot but we're never together, we're always running away from people or some ex keeps wanting to get back together. ive never seen her face but i know its the same girl somehow, ive never dreamed of another girl romantically since her. what could these dreams mean?",Social Science,Opiniones
20150926183654AAEBZdE,Can using nail polish remover once in a while be really bad for you?,"And I don't mean sniffing or smelling it straight from the bottle. I mean lots of girls paint their nails and of course you have to use nail polish to remove ur nails. I paint my nails about every 3 months and use the remover for at least 25mins each time... I go back and for for the nail polish and remover because i always mess up my nails. Also, the nail polish remover usually is still on my nails which is hard for me not to smell it. Anyways will that damage my brain or harm me by any sort? I usually don't do it near fresh air, just in the bathroom or in my room but i only remember to open the windows after the smell is released",Beauty & Style,Opiniones
20150926183929AAoCe3B,Why am I such an angry man?,"I'm always angry at something or at someone, I always have a mean grin on my face I always want to resolve problems with violence! I do suffer from stress but I'm not sure if my anxiety is causing this anger. I'm very aggressive. do women like aggressive guys.?",Social Science,Opiniones
20150926201328AAYk4k6,How to help underprivlaged societies?,"3rd world countries, homeless, starving...etc. Just saw this: https://www.youtube.com/watch?v=Qk1i7UGBz1Q very touching",Environment,Opiniones
